created_at,annotation_type,book_key,corpus_row,google_volume_id,canonical_isbn_13,isbn_13,isbn_10,title,author,concept_slug,concept_name,parent_slug,parent_name,strength,strength_label,notes
2026-05-17T10:37:21+00:00,manual,isbn13:9789814566162,461,i2j3nQEACAAJ,9789814566162,9789814566162,9814566160,Market Microstructure in Practice,"Charles-Albert Lehalle, Sophie Laruelle",order_types_and_execution_mechanics,Order Types and Execution Mechanics,market_foundations,Market Foundations,1.0,confirmed,"Strongly covered through orderbook dynamics, dark pools, smart order routing, trade scheduling, and optimal trading in fragmented markets."
2026-05-17T10:37:31+00:00,manual,isbn13:9789814566162,461,i2j3nQEACAAJ,9789814566162,9789814566162,9814566160,Market Microstructure in Practice,"Charles-Albert Lehalle, Sophie Laruelle",execution_quality_and_trade_implementation,Execution Quality and Trade Implementation,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Chapter-level focus: “Optimal Organizations for Optimal Trading,” plus practical coverage of smart order routing and trade scheduling algorithms."
2026-05-17T10:37:41+00:00,manual,isbn13:9789814566162,461,i2j3nQEACAAJ,9789814566162,9789814566162,9814566160,Market Microstructure in Practice,"Charles-Albert Lehalle, Sophie Laruelle",market_participants_and_incentives,Market Participants and Incentives,market_foundations,Market Foundations,0.5,weak,"The book covers investor/trader behavior, intermediaries, HFT, and regulatory effects, but infrastructure/liquidity/price formation are the stronger central tags."
2026-05-17T10:37:55+00:00,manual,isbn13:9789814566162,461,i2j3nQEACAAJ,9789814566162,9789814566162,9814566160,Market Microstructure in Practice,"Charles-Albert Lehalle, Sophie Laruelle",strategy_design_and_rule_definition,Strategy Design and Rule Definition,strategy_systems_and_execution,"Strategy, Systems, and Execution",0.5,weak,"Present through optimal trading frameworks and algorithm-design support, but secondary to microstructure itself."
2026-05-17T10:38:34+00:00,manual,isbn13:9780367748456,462,CMybzwEACAAJ,9780367748456,9780367748456,0367748452,Algorithmic Trading & DMA,Barry Johnson (analiza finansowa),order_types_and_execution_mechanics,Order Types and Execution Mechanics,market_foundations,Market Foundations,1.0,confirmed,"Central: Chapter 4 is “Orders,” covering market orders, limit orders, optional instructions, routing instructions, hybrid/conditional/hidden/routed/crossing order types, and order mechanics."
2026-05-17T10:38:44+00:00,manual,isbn13:9780367748456,462,CMybzwEACAAJ,9780367748456,9780367748456,0367748452,Algorithmic Trading & DMA,Barry Johnson (analiza finansowa),exchanges_brokers_and_market_infrastructure,"Exchanges, Brokers, and Market Infrastructure",market_foundations,Market Foundations,1.0,confirmed,"Central: the book explains DMA, broker membership, sponsored access, crossing, direct liquidity access, electronic trading, order management, routing, and infrastructure requirements."
2026-05-17T10:38:55+00:00,manual,isbn13:9780367748456,462,CMybzwEACAAJ,9780367748456,9780367748456,0367748452,Algorithmic Trading & DMA,Barry Johnson (analiza finansowa),liquidity_and_market_depth,Liquidity and Market Depth,market_foundations,Market Foundations,1.0,confirmed,Central: Chapter 2 includes liquidity; Chapter 5 includes liquidity-driven algorithms and dark pools; later sections cover predicting liquidity and market impact.
2026-05-17T10:39:06+00:00,manual,isbn13:9780367748456,462,CMybzwEACAAJ,9780367748456,9780367748456,0367748452,Algorithmic Trading & DMA,Barry Johnson (analiza finansowa),strategy_design_and_rule_definition,Strategy Design and Rule Definition,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Central: the book classifies algorithm types, covers algorithm parameters, impact-driven/cost-driven/opportunistic algorithms, and later implementation rules."
2026-05-17T10:39:15+00:00,manual,isbn13:9780367748456,462,CMybzwEACAAJ,9780367748456,9780367748456,0367748452,Algorithmic Trading & DMA,Barry Johnson (analiza finansowa),execution_quality_and_trade_implementation,Execution Quality and Trade Implementation,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Central: it explicitly aims at best execution and includes order placement, execution tactics, enhancing strategies, and infrastructure requirements."
2026-05-17T10:39:28+00:00,manual,isbn13:9780367748456,462,CMybzwEACAAJ,9780367748456,9780367748456,0367748452,Algorithmic Trading & DMA,Barry Johnson (analiza finansowa),trade_planning_and_preparation,Trade Planning and Preparation,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Central: it covers pre-trade analysis, transaction cost estimates, assessing order difficulty, selecting optimal trading strategy, choosing benchmarks, risk aversion, trading goals, and optimal trading horizon."
2026-05-17T10:39:39+00:00,manual,isbn13:9780367748456,462,CMybzwEACAAJ,9780367748456,9780367748456,0367748452,Algorithmic Trading & DMA,Barry Johnson (analiza finansowa),asset_classes_and_financial_instruments,Asset Classes and Financial Instruments,market_foundations,Market Foundations,0.5,weak,"Chapter 3 surveys equities, fixed income, FX, money markets, derivatives, and other asset classes, but this supports the execution focus rather than being the main subject."
2026-05-17T10:39:53+00:00,manual,isbn13:9780367748456,462,CMybzwEACAAJ,9780367748456,9780367748456,0367748452,Algorithmic Trading & DMA,Barry Johnson (analiza finansowa),price_formation_and_market_efficiency,Price Formation and Market Efficiency,market_foundations,Market Foundations,0.5,weak,"Covered through market microstructure, price formation, price discovery/order matching, and order placement decisions, but not as central as execution/order mechanic"
2026-05-17T10:40:03+00:00,manual,isbn13:9780367748456,462,CMybzwEACAAJ,9780367748456,9780367748456,0367748452,Algorithmic Trading & DMA,Barry Johnson (analiza finansowa),market_participants_and_incentives,Market Participants and Incentives,market_foundations,Market Foundations,0.5,weak,"Present through institutional trading types, market participants, buy-side/sell-side execution methods, and DMA access structure."
2026-05-17T10:40:14+00:00,manual,isbn13:9780367748456,462,CMybzwEACAAJ,9780367748456,9780367748456,0367748452,Algorithmic Trading & DMA,Barry Johnson (analiza finansowa),backtesting_and_strategy_validation,Backtesting and Strategy Validation,strategy_systems_and_execution,"Strategy, Systems, and Execution",0.5,weak,"Present in later sections on data mining/AI and back-testing, plus infrastructure testing, but not the core emphasis compared with execution and DMA mechanics."
2026-05-17T10:40:25+00:00,manual,isbn13:9780367748456,462,CMybzwEACAAJ,9780367748456,9780367748456,0367748452,Algorithmic Trading & DMA,Barry Johnson (analiza finansowa),risk_return_tradeoff,Risk-Return Tradeoff,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,0.5,weak,"Execution-specific version: the book covers balancing transaction cost and risk via efficient trading frontier, benchmarks, risk aversion, and algorithm selection. It is not general portfolio risk-return theory."
2026-05-17T10:51:44+00:00,manual,isbn13:9781416554035,83,SbIz2gRbrF4C,9781416554035,9781416554035,1416554033,Pioneering Portfolio Management,David F. Swensen,asset_allocation,Asset Allocation,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Central subject. The table of contents has a dedicated “Asset Allocation” chapter, and descriptions frame the book as a roadmap for institutional portfolio construction."
2026-05-17T10:51:55+00:00,manual,isbn13:9781416554035,83,SbIz2gRbrF4C,9781416554035,9781416554035,1416554033,Pioneering Portfolio Management,David F. Swensen,asset_classes_and_financial_instruments,Asset Classes and Financial Instruments,market_foundations,Market Foundations,1.0,confirmed,"Chapter-level coverage. The TOC includes “Traditional Asset Classes” and “Alternative Asset Classes,” and the book description highlights opportunities and pitfalls in individual asset classes."
2026-05-17T10:52:07+00:00,manual,isbn13:9781416554035,83,SbIz2gRbrF4C,9781416554035,9781416554035,1416554033,Pioneering Portfolio Management,David F. Swensen,diversification,Diversification,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Central to Swensen’s Yale model. Google Books describes the approach as creating a well-diversified, equity-oriented portfolio, and the book’s structure combines asset allocation, traditional assets, alternatives, and portfolio management."
2026-05-17T10:52:17+00:00,manual,isbn13:9781416554035,83,SbIz2gRbrF4C,9781416554035,9781416554035,1416554033,Pioneering Portfolio Management,David F. Swensen,time_horizon_and_goal_based_investing,Time Horizon and Goal-Based Investing,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Chapter-level coverage through “Endowment Purposes” and “Investment and Spending Goals.” The book is specifically about institutional/endowment investing, where long-term mission, spending needs, and portfolio policy drive allocation."
2026-05-17T10:52:29+00:00,manual,isbn13:9781416554035,83,SbIz2gRbrF4C,9781416554035,9781416554035,1416554033,Pioneering Portfolio Management,David F. Swensen,risk_return_tradeoff,Risk-Return Tradeoff,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Central portfolio-management theme. Archive’s description says the book covers handling risk and strategic/tactical portfolio management; Google Books lists risk-adjusted terms, expected returns, Sharpe ratio, volatility, and risk levels among common terms."
2026-05-17T10:52:40+00:00,manual,isbn13:9781416554035,83,SbIz2gRbrF4C,9781416554035,9781416554035,1416554033,Pioneering Portfolio Management,David F. Swensen,journaling_and_performance_review,Journaling and Performance Review,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Chapter-level coverage through “Performance Assessment,” which evaluates portfolio/manager results, benchmarks, risk-adjusted outcomes, and whether the investment process is working."
2026-05-17T10:52:49+00:00,manual,isbn13:9781416554035,83,SbIz2gRbrF4C,9781416554035,9781416554035,1416554033,Pioneering Portfolio Management,David F. Swensen,process_oriented_decision_making,Process-Oriented Decision Making,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Chapter-level coverage through “Investment Process.” Archive’s description also says each chapter contains strategies managers can put into action, making process design a real teaching component."
2026-05-17T10:52:59+00:00,manual,isbn13:9781416554035,83,SbIz2gRbrF4C,9781416554035,9781416554035,1416554033,Pioneering Portfolio Management,David F. Swensen,portfolio_rebalancing,Portfolio Rebalancing,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,0.5,weak,"Present through portfolio management and asset allocation management; Google Books lists “rebalancing” among common terms, but the available TOC does not expose a dedicated rebalancing chapter, so this stays secondary."
2026-05-17T10:53:08+00:00,manual,isbn13:9781416554035,83,SbIz2gRbrF4C,9781416554035,9781416554035,1416554033,Pioneering Portfolio Management,David F. Swensen,passive_vs_active_portfolio_management,Passive vs Active Portfolio Management,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,0.5,weak,"Present through asset-class implementation, investment advisers, active management, and manager selection. Google Books lists active management, passive management, benchmarks, and security selection among common terms, but the main book is broader institutional portfolio management."
2026-05-17T10:53:34+00:00,manual,google:ZerzAAAAMAAJ,364,ZerzAAAAMAAJ,,,,Financial Statement Analysis and Security Valuation,Stephen H. Penman,financial_statement_analysis,Financial Statement Analysis,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central subject. McGraw Hill describes the book as teaching students how to extract information from financial statements and use that data to value firms. Part Two is explicitly “The Analysis of Financial Statements,” with chapters on shareholder equity, balance sheet/income statement, cash flow statement, profitability, and growth/sustainable earnings."
2026-05-17T10:53:44+00:00,manual,google:ZerzAAAAMAAJ,364,ZerzAAAAMAAJ,,,,Financial Statement Analysis and Security Valuation,Stephen H. Penman,intrinsic_value_estimation,Intrinsic Value Estimation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,Central subject. The book frames valuation as the heart of investing and uses financial statements to assess firm value. Part One covers financial statements and valuation; Part Three covers forecasting and valuation analysis.
2026-05-17T10:54:04+00:00,manual,google:ZerzAAAAMAAJ,364,ZerzAAAAMAAJ,,,,Financial Statement Analysis and Security Valuation,Stephen H. Penman,valuation_multiples_and_relative_valuation,Valuation Multiples and Relative Valuation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Chapter-level coverage. Chapter 14 covers enterprise price-to-book ratios and price-earnings ratios, making valuation multiples a direct teaching area rather than a passing mention."
2026-05-17T10:54:14+00:00,manual,google:ZerzAAAAMAAJ,364,ZerzAAAAMAAJ,,,,Financial Statement Analysis and Security Valuation,Stephen H. Penman,earnings_growth_and_profitability_drivers,"Earnings, Growth, and Profitability Drivers",fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Chapter-level coverage. Chapter 12 is “The Analysis of Profitability,” and Chapter 13 is “The Analysis of Growth and Sustainable Earnings.”"
